"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
53562,17790,NA,NA,NA,"Tepe, EJ","0.0.2009",14.455,-91.789444,518,"phaseoloides","phaseoloides","nongeophyte",NA,NA,"GagnOl","GTM","Guatemala"
53637,17791,NA,NA,NA,"Tepe, EJ","20.6.2009",15.05,-86.44,1415,"phaseoloides","phaseoloides","nongeophyte",NA,NA,"GagnOl","HND","Honduras"
53636,17781,NA,NA,NA,"Tepe, EJ","20.6.2009",16.530275,-89.084994,500,"phaseoloides","phaseoloides","nongeophyte",NA,NA,"GagnOl","BLZ","Belize"
1725,17795,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-28.569675,-70.75773,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","CHL","Chile"
5231,17796,NA,NA,NA,"Knapp, S","0.0.2013",-22.18365,-68.560577,3000,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","CHL","Chile"
1500,17797,NA,NA,NA,"Without Collector","0.0.0",-0.252622,-79.170405,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
1673,17798,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.441017,-79.824075,30,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
1692,17799,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.167922,-79.769205,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2000,17800,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.958748,-80.70281,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2002,17801,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.616066,-80.433045,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2244,17802,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.20142,-80.034323,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2245,17803,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.45222,-79.961667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2248,17804,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.192912,-79.480387,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2276,17805,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.112167,-77.201667,100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2328,17806,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-1.079175,-80.51341,80,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2670,17807,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.923293,-79.686857,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2700,17808,NA,NA,NA,NA,"0.0.0",-0.694,-90.3245,187,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2961,17809,NA,NA,NA,NA,"0.0.0",-0.825132,-91.153185,230,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
2968,17810,NA,NA,NA,"Knapp, S","0.0.0",-0.859883,-90.957097,140,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3001,17811,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.906167,-89.606333,40,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3022,17812,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.673,-90.438667,200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3188,17813,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.271327,-79.571666,200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3231,17814,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.18514,-79.433046,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3534,17815,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.67525,-79.449491,200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3903,17816,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.121435,-79.53551,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3938,17817,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.24333,-79.89167,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3943,17818,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.25,-80.916667,10,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3948,17819,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.383333,-80.683333,3,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
3952,17820,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.35,-80.5,70,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
4557,17821,NA,NA,NA,NA,"0.0.0",0.522516,-78.280298,550,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
5001,17822,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",0.325,-79.768333,550,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
5082,17823,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-1.291117,-80.34429,300,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
5508,17824,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-1.49,-79.31,20,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
5601,17825,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-2.161478,-80.170575,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
6092,17826,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.202778,-80.116667,740,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
6094,17827,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.556111,-80.2075,30,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
6215,17828,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",0.8,-79.933333,1,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
6381,17829,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-1.529,-80.79,10,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
6451,17830,NA,NA,NA,"Knapp, S","14.1.2005",-0.444015,-79.541439,30,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
16921,17831,NA,NA,NA,"Knapp, S","0.0.2006",-0.405882,-80.112573,10,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
71751,17832,NA,NA,NA,"Knapp, S","0.0.2013",-2.35,-80.2833,80,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
71752,17833,NA,NA,NA,"Knapp, S","0.0.2013",-0.866666,-79.9333,40,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
72482,17834,NA,NA,NA,"Darwin, SC","0.0.2002",-0.694333,-90.22133,13,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","ECU","Ecuador"
1886,17835,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.55181,-76.675858,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2059,17836,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.97622,-76.759935,762,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2080,17837,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.606445,-78.434288,487,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2193,17838,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.023333,-76.636667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2194,17839,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-8.107518,-79.024875,91,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2198,17840,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.241655,-79.470638,45,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2199,17841,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.472673,-79.91764,22,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2258,17842,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.037332,-76.869593,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2262,17843,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.61676,-77.233808,30,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2267,17844,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-10.067873,-78.15588,60,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2274,17845,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.7811,-80.9707,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2383,17846,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.217317,-76.985674,1,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2384,17847,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-14.916667,-74.95,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2412,17848,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.143667,-81.125667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2414,17849,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.316,-79.762667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2415,17850,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.068485,-79.722878,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2416,17851,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-9.5,-77.75,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2419,17852,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.044659,-79.577452,100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2435,17853,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-8.001306,-78.675532,2200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2450,17854,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.574448,-81.269955,180,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2825,17855,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-10.933768,-77.021997,650,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2835,17856,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.50796,-80.636552,50,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2848,17857,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.955833,-79.238667,300,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2866,17858,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.067,-76.1217,5,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
2892,17859,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.884167,-76.437167,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3132,17860,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.942645,-80.566765,260,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3313,17861,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.559627,-80.450075,50,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3324,17862,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.78366,-80.626338,320,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3354,17863,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.468792,-80.334707,10,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3355,17864,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.20683,-80.084028,180,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3362,17865,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.47144,-80.458097,100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3364,17866,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.5,-80.666667,50,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3627,17867,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-8.153123,-78.473347,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3644,17868,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.833333,-78.583333,600,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
3810,17869,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.528431,-81.053604,200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
4023,17871,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.054874,-79.05566,950,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
4418,17872,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.65,-79.75,700,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
4523,17873,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-14.117778,-75.759444,412,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
4779,17874,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.82,-79.229,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
4881,17875,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.358833,-76.807833,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
4898,17876,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-13.0212,-76.1226,1500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5042,17877,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-15.676167,-73.563333,150,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5047,17878,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.557895,-76.555795,100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5240,17879,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.25027,-78.657345,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5269,17880,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-16.389669,-73.250282,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5272,17881,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.690293,-79.464351,180,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5454,17882,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.67603,-79.073232,1200,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5462,17883,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.25373,-77.41657,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5487,17884,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.067242,-77.14087,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5597,17885,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.474505,-78.817365,1140,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
5639,17886,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-8.47477,-78.155608,1100,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
6099,17887,NA,NA,NA,"Knapp, S","0.6.2004",-17,-71.833333,600,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
6242,17888,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-9.15697,-78.300107,223,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
6446,17889,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.5,-75.916667,0,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
22913,17890,NA,NA,NA,"Knapp, S","0.0.2004",-5.133333,-78.916667,620,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
27633,17891,NA,NA,NA,"Knapp, S","0.4.2007",-13,-72.05,2700,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
27645,17892,NA,NA,NA,"Knapp, S","0.4.2007",-5.283333,-78.766667,600,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
33404,17893,NA,NA,NA,"Knapp, S","0.9.2008",-13.4733,-76.1871,10,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
33611,17894,NA,NA,NA,"Knapp, S","0.9.2008",-5.308793,-79.28335,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
33613,17895,NA,NA,NA,"Knapp, S","0.9.2008",-6.15296,-80.237358,50,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
33615,17896,NA,NA,NA,"Knapp, S","0.9.2008",-5.928,-78.672333,680,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
65208,17897,NA,NA,NA,"Knapp, S","0.2.2012",-15.4,-74.6,195,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
71485,17898,NA,NA,NA,"Knapp, S","0.0.2013",-7.641917,-79.00967,672,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
71485,17899,NA,NA,NA,"Knapp, S","0.0.2013",-7.641917,-79.00967,672,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
74972,17900,NA,NA,NA,"Knapp, S","0.2.2014",-11.67317,-76.90483,500,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
74974,17901,NA,NA,NA,"Knapp, S","0.2.2014",-14.355,-75.66901,300,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
75879,17902,NA,NA,NA,"Knapp, S","0.0.2014",-10.36186,-77.25261,750,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
95357,17903,NA,NA,NA,"Knapp, S","0.5.2014",-7.423722,-78.92475,1370,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
95413,17904,NA,NA,NA,"Knapp, S","0.6.2014",-7.661389,-79.33419,94,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
98900,17905,NA,NA,NA,"Knapp, S","0.0.2015",-12.46667,-71.56667,1719,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","PER","Peru"
112749,17906,NA,NA,NA,"Knapp, S","0.6.2016",41.89333,-73.84333,160,"pimpinellifolium","pimpinellifolium","nongeophyte",NA,NA,"GagnOl","USA","United States"
82909,17907,NA,NA,NA,"Spooner, DM","0.0.2013",20.15,-102.06,1850,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
88698,17908,NA,NA,NA,"Spooner, DM","0.0.2013",21.07,-101.4,1800,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
88751,17909,NA,NA,NA,"Spooner, DM","0.0.2013",21.3,-101.59,1950,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
88758,17910,NA,NA,NA,"Spooner, DM","0.0.2013",20.4,-103.2,1600,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
88759,17911,NA,NA,NA,"Spooner, DM","0.0.2013",20.55,-100.45,2000,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
88832,17912,NA,NA,NA,"Spooner, DM","0.0.2013",20.3,-100.08,1900,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
89040,17913,NA,NA,NA,"Spooner, DM","0.0.2013",20.57,-100.32,1940,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
89400,17914,NA,NA,NA,"Spooner, DM","0.0.2013",20.1421,-103.041,0,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
89407,17915,NA,NA,NA,"Spooner, DM","0.0.2013",20.4093,-101.197,0,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
89514,17916,NA,NA,NA,"Spooner, DM","0.0.2013",19.6,-101.58,0,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
89688,17917,NA,NA,NA,"Spooner, DM","0.0.2013",20.34347,-100.1942,2000,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
89764,17918,NA,NA,NA,"Spooner, DM","0.0.2013",19.7029,-101.215,2050,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
89789,17919,NA,NA,NA,"Spooner, DM","0.0.2013",20.3242,-103.444,1500,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
89835,17920,NA,NA,NA,"Spooner, DM","0.0.2013",20.225,-100.87,1750,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
90165,17921,NA,NA,NA,"Spooner, DM","0.0.2013",19.7,-101.12,2000,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
90233,17922,NA,NA,NA,"Spooner, DM","0.0.2013",19.6868,-101.331,1950,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
90338,17923,NA,NA,NA,"Spooner, DM","0.0.2013",20.8833,-100.533,2195,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
90508,17924,NA,NA,NA,"Spooner, DM","0.0.2013",19.8795,-100.95,1900,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
90511,17925,NA,NA,NA,"Spooner, DM","0.0.2013",19.9666,-101.767,1750,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
90523,17926,NA,NA,NA,"Spooner, DM","0.0.2013",20.56,-101.77,2200,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
90617,17927,NA,NA,NA,"Spooner, DM","0.0.2013",19.675,-104.35,0,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
91233,17928,NA,NA,NA,"Spooner, DM","0.0.2013",20.9166,-100.75,1981,"pinnatisectum","pinnatisectum","tuberous",NA,NA,"GagnOl","MEX","Mexico"
74954,17961,NA,NA,NA,"Vilcapoma, G","0.0.0",-5.217003,-79.39914,3000,"piurae","piurae","tuberous",NA,NA,"GagnOl","PER","Peru"
76835,17962,NA,NA,NA,"Knapp, S","0.5.2014",-4.93333,-79.9167,0,"piurae","piurae","tuberous",NA,NA,"GagnOl","PER","Peru"
81277,17963,NA,NA,NA,"Spooner, DM","0.0.2013",-5.04361,-79.7322,3060,"piurae","piurae","tuberous",NA,NA,"GagnOl","PER","Peru"
81642,17964,NA,NA,NA,"Spooner, DM","0.0.2013",-5.36667,-79.8167,3000,"piurae","piurae","tuberous",NA,NA,"GagnOl","PER","Peru"
91599,17965,NA,NA,NA,"Spooner, DM","0.6.2014",-5.5,-79.58333,2300,"piurae","piurae","tuberous",NA,NA,"GagnOl","PER","Peru"
77886,17966,NA,NA,NA,"Spooner, DM","0.0.2013",20.3329,-103.412,1900,"polyadenium","polyadenium","tuberous",NA,NA,"GagnOl","MEX","Mexico"
77888,17967,NA,NA,NA,"Spooner, DM","0.0.2013",19.8166,-98.6,2650,"polyadenium","polyadenium","tuberous",NA,NA,"GagnOl","MEX","Mexico"
82600,17968,NA,NA,NA,"Spooner, DM","0.0.2013",19.375,-97.48,2210,"polyadenium","polyadenium","tuberous",NA,NA,"GagnOl","MEX","Mexico"
82684,17969,NA,NA,NA,"Spooner, DM","0.0.2013",19.71,-101.13,2200,"polyadenium","polyadenium","tuberous",NA,NA,"GagnOl","MEX","Mexico"
82696,17970,NA,NA,NA,"Spooner, DM","0.0.2013",19.51838,-99.19026,2311,"polyadenium","polyadenium","tuberous",NA,NA,"GagnOl","MEX","Mexico"
